102	1	2017-10-27 10:49:48.187	6c:e8:73:4e:0e:1a	2437	
103	1	2017-10-27 10:49:48.189	60:0b:03:cf:61:91	2437	
104	1	2017-10-27 10:49:48.191	60:0b:03:cf:5b:f0	2462	
105	1	2017-10-27 10:49:48.193	d8:c8:e9:fd:9b:b2	2422	
106	1	2017-10-27 10:49:48.195	60:0b:03:cf:5b:f1	2462	
107	1	2017-10-27 10:49:48.196	a8:57:4e:47:c2:98	2462	
108	1	2017-10-27 10:49:48.199	d8:15:0d:d9:7a:18	2412	
109	1	2017-10-27 10:49:48.201	14:75:90:eb:df:bd	2412	
110	1	2017-10-27 10:49:48.202	f4:83:cd:7b:db:96	2462	
111	1	2017-10-27 10:49:48.204	c0:61:18:e4:78:40	2437	
112	1	2017-10-27 10:49:48.206	60:0b:03:cf:5d:b1	2412	
113	1	2017-10-27 10:49:48.207	60:0b:03:cf:5c:d0	2462	
114	1	2017-10-27 10:49:48.209	60:0b:03:cf:5c:d1	2462	
115	1	2017-10-27 10:49:48.211	60:0b:03:cf:56:f1	2437	
116	1	2017-10-27 10:49:48.212	de:ad:be:02:89:96	2432	
117	1	2017-10-27 10:49:48.214	1c:fa:68:b5:b3:86	2412	
118	1	2017-10-27 10:49:48.216	88:25:93:e7:2c:32	2437	
119	1	2017-10-27 10:49:48.217	f0:b4:29:25:5d:cd	2412	
120	1	2017-10-27 10:49:48.219	f0:eb:d0:ff:ad:90	2422	
121	1	2017-10-27 10:49:48.221	80:f6:2e:50:cf:11	2437	
122	1	2017-10-27 10:49:48.222	14:75:90:69:87:20	2412	
123	1	2017-10-27 10:49:48.224	60:0b:03:cf:5d:b0	2412	
124	1	2017-10-27 10:49:50.241	60:0b:03:cf:5d:10	2437	
125	1	2017-10-27 10:49:50.245	60:0b:03:cf:5d:11	2437	
126	1	2017-10-27 10:49:50.247	1c:fa:68:c0:46:4a	2437	
127	1	2017-10-27 10:49:50.249	70:ba:ef:d2:49:51	2462	
128	1	2017-10-27 10:49:50.251	b0:95:8e:52:d8:19	2437	
129	1	2017-10-27 10:49:50.253	64:09:80:1c:d7:76	2462	
130	1	2017-10-27 10:49:50.254	60:0b:03:cf:59:91	2412	
131	1	2017-10-27 10:49:50.256	1c:fa:68:fd:6e:bb	2437	
132	1	2017-10-27 10:49:50.258	60:0b:03:cf:8a:91	2412	
133	1	2017-10-27 10:49:50.260	1c:fa:68:b4:91:3e	2412	
134	1	2017-10-27 10:49:50.261	70:ba:ef:d2:49:50	2462	
135	1	2017-10-27 10:49:50.263	c2:95:8e:52:d8:19	2437	
136	1	2017-10-27 10:49:50.265	60:0b:03:cf:59:90	2412	
137	1	2017-10-27 10:49:50.266	f4:30:b9:3f:dc:5d	2462	
138	1	2017-10-27 10:49:50.268	60:0b:03:cf:8a:90	2412	
139	1	2017-10-27 10:49:50.270	f4:83:cd:db:bd:9a	2412	
140	1	2017-10-27 10:49:50.271	60:0b:03:cf:61:90	2437	
141	1	2017-10-27 10:49:50.274	14:75:90:8d:e2:7a	2412	
142	1	2017-10-27 10:49:50.275	6c:e8:73:4e:0e:1a	2437	
143	1	2017-10-27 10:49:50.277	60:0b:03:cf:61:91	2437	
144	1	2017-10-27 10:49:50.279	60:0b:03:cf:5b:f0	2462	
145	1	2017-10-27 10:49:50.281	d8:c8:e9:fd:9b:b2	2422	
146	1	2017-10-27 10:49:50.282	60:0b:03:cf:5b:f1	2462	
147	1	2017-10-27 10:49:50.284	a8:57:4e:47:c2:98	2462	
148	1	2017-10-27 10:49:50.286	d8:15:0d:d9:7a:18	2412	
149	1	2017-10-27 10:49:50.294	14:75:90:eb:df:bd	2412	
150	1	2017-10-27 10:49:50.299	c0:61:18:e4:78:40	2437	
151	1	2017-10-27 10:49:50.301	60:0b:03:cf:5d:b1	2412	
152	1	2017-10-27 10:49:50.302	60:0b:03:cf:5c:d1	2462	
153	1	2017-10-27 10:49:50.304	60:0b:03:cf:56:f1	2437	
154	1	2017-10-27 10:49:50.306	de:ad:be:02:89:96	2432	
155	1	2017-10-27 10:49:50.308	1c:fa:68:b5:b3:86	2412	
156	1	2017-10-27 10:49:50.309	88:25:93:e7:2c:32	2437	
157	1	2017-10-27 10:49:50.311	f0:b4:29:25:5d:cd	2412	
158	1	2017-10-27 10:49:50.313	f0:eb:d0:ff:ad:90	2422	
159	1	2017-10-27 10:49:50.315	80:f6:2e:50:cf:11	2437	
160	1	2017-10-27 10:49:50.316	14:75:90:69:87:20	2412	
161	1	2017-10-27 10:49:50.318	60:0b:03:cf:5d:b0	2412	
162	1	2017-10-27 10:49:50.320	60:0b:03:cf:5c:51	2437	
163	1	2017-10-27 10:49:50.322	34:68:95:77:af:c6	2412	
164	1	2017-10-27 10:49:50.324	f0:eb:d0:74:bf:e0	2457	
165	1	2017-10-27 10:49:52.239	60:0b:03:cf:5d:10	2437	
166	1	2017-10-27 10:49:52.244	60:0b:03:cf:5d:11	2437	
167	1	2017-10-27 10:49:52.247	1c:fa:68:c0:46:4a	2437	
168	1	2017-10-27 10:49:52.250	70:ba:ef:d2:49:51	2462	
169	1	2017-10-27 10:49:52.252	b0:95:8e:52:d8:19	2437	
170	1	2017-10-27 10:49:52.254	64:09:80:1c:d7:76	2462	
171	1	2017-10-27 10:49:52.255	60:0b:03:cf:59:91	2412	
172	1	2017-10-27 10:49:52.257	1c:fa:68:fd:6e:bb	2437	
173	1	2017-10-27 10:49:52.259	60:0b:03:cf:8a:91	2412	
174	1	2017-10-27 10:49:52.261	1c:fa:68:b4:91:3e	2412	
175	1	2017-10-27 10:49:52.262	70:ba:ef:d2:49:50	2462	
176	1	2017-10-27 10:49:52.264	c2:95:8e:52:d8:19	2437	
177	1	2017-10-27 10:49:52.266	60:0b:03:cf:59:90	2412	
178	1	2017-10-27 10:49:52.268	f4:30:b9:3f:dc:5d	2462	
179	1	2017-10-27 10:49:52.269	60:0b:03:cf:8a:90	2412	
180	1	2017-10-27 10:49:52.271	f4:83:cd:db:bd:9a	2412	
181	1	2017-10-27 10:49:52.273	60:0b:03:cf:61:90	2437	
182	1	2017-10-27 10:49:52.274	14:75:90:8d:e2:7a	2412	
183	1	2017-10-27 10:49:52.276	60:0b:03:cf:61:91	2437	
184	1	2017-10-27 10:49:52.278	60:0b:03:cf:5b:f0	2462	
185	1	2017-10-27 10:49:52.280	d8:c8:e9:fd:9b:b2	2422	
186	1	2017-10-27 10:49:52.281	60:0b:03:cf:5b:f1	2462	
187	1	2017-10-27 10:49:52.283	a8:57:4e:47:c2:98	2462	
188	1	2017-10-27 10:49:52.285	d8:15:0d:d9:7a:18	2412	
189	1	2017-10-27 10:49:52.286	14:75:90:eb:df:bd	2412	
190	1	2017-10-27 10:49:52.288	c0:61:18:e4:78:40	2437	
191	1	2017-10-27 10:49:52.290	60:0b:03:cf:5d:b1	2412	
192	1	2017-10-27 10:49:52.291	60:0b:03:cf:5c:d1	2462	
193	1	2017-10-27 10:49:52.293	de:ad:be:02:89:96	2432	
194	1	2017-10-27 10:49:52.295	1c:fa:68:b5:b3:86	2412	
195	1	2017-10-27 10:49:52.296	88:25:93:e7:2c:32	2437	
196	1	2017-10-27 10:49:52.299	f0:b4:29:25:5d:cd	2412	
197	1	2017-10-27 10:49:52.302	f0:eb:d0:ff:ad:90	2422	
198	1	2017-10-27 10:49:52.304	80:f6:2e:50:cf:11	2437	
199	1	2017-10-27 10:49:52.306	14:75:90:69:87:20	2412	
200	1	2017-10-27 10:49:52.307	60:0b:03:cf:5d:b0	2412	
201	1	2017-10-27 10:49:52.309	60:0b:03:cf:5c:51	2437	
202	1	2017-10-27 10:49:52.311	34:68:95:77:af:c6	2412	
203	1	2017-10-27 10:49:52.313	f0:eb:d0:74:bf:e0	2457	
204	1	2017-10-27 10:49:52.314	60:0b:03:cf:af:91	2437	
205	1	2017-10-27 10:49:52.316	60:0b:03:cf:af:90	2437	
206	1	2017-10-27 10:49:52.318	60:0b:03:cf:56:f0	2437	
207	1	2017-10-27 10:49:54.222	60:0b:03:cf:5d:10	2437	
208	1	2017-10-27 10:49:54.225	60:0b:03:cf:5d:11	2437	
209	1	2017-10-27 10:49:54.227	1c:fa:68:c0:46:4a	2437	
210	1	2017-10-27 10:49:54.229	70:ba:ef:d2:49:51	2462	
211	1	2017-10-27 10:49:54.233	b0:95:8e:52:d8:19	2437	
212	1	2017-10-27 10:49:54.235	64:09:80:1c:d7:76	2462	
213	1	2017-10-27 10:49:54.236	60:0b:03:cf:59:91	2412	
214	1	2017-10-27 10:49:54.238	1c:fa:68:fd:6e:bb	2437	
215	1	2017-10-27 10:49:54.240	60:0b:03:cf:8a:91	2412	
216	1	2017-10-27 10:49:54.242	1c:fa:68:b4:91:3e	2412	
217	1	2017-10-27 10:49:54.244	70:ba:ef:d2:49:50	2462	
218	1	2017-10-27 10:49:54.245	c2:95:8e:52:d8:19	2437	
219	1	2017-10-27 10:49:54.247	60:0b:03:cf:59:90	2412	
220	1	2017-10-27 10:49:54.249	f4:30:b9:3f:dc:5d	2462	
221	1	2017-10-27 10:49:54.250	60:0b:03:cf:8a:90	2412	
222	1	2017-10-27 10:49:54.252	f4:83:cd:db:bd:9a	2412	
223	1	2017-10-27 10:49:54.254	60:0b:03:cf:61:90	2437	
224	1	2017-10-27 10:49:54.256	14:75:90:8d:e2:7a	2412	
225	1	2017-10-27 10:49:54.257	60:0b:03:cf:61:91	2437	
226	1	2017-10-27 10:49:54.259	60:0b:03:cf:5b:f0	2462	
227	1	2017-10-27 10:49:54.261	d8:c8:e9:fd:9b:b2	2422	
228	1	2017-10-27 10:49:54.262	60:0b:03:cf:5b:f1	2462	
229	1	2017-10-27 10:49:54.264	a8:57:4e:47:c2:98	2462	
230	1	2017-10-27 10:49:54.266	d8:15:0d:d9:7a:18	2412	
231	1	2017-10-27 10:49:54.267	14:75:90:eb:df:bd	2412	
232	1	2017-10-27 10:49:54.269	c0:61:18:e4:78:40	2437	
233	1	2017-10-27 10:49:54.271	60:0b:03:cf:5c:d1	2462	
234	1	2017-10-27 10:49:54.273	de:ad:be:02:89:96	2432	
235	1	2017-10-27 10:49:54.274	1c:fa:68:b5:b3:86	2412	
236	1	2017-10-27 10:49:54.276	88:25:93:e7:2c:32	2437	
237	1	2017-10-27 10:49:54.278	60:0b:03:cf:5d:b0	2412	
238	1	2017-10-27 10:49:54.279	60:0b:03:cf:5c:51	2437	
239	1	2017-10-27 10:49:54.281	34:68:95:77:af:c6	2412	
240	1	2017-10-27 10:49:54.283	f0:eb:d0:74:bf:e0	2457	
241	1	2017-10-27 10:49:54.285	60:0b:03:cf:af:91	2437	
242	1	2017-10-27 10:49:54.287	60:0b:03:cf:af:90	2437	
243	1	2017-10-27 10:49:54.289	60:0b:03:cf:56:f0	2437	
244	1	2017-10-27 10:49:56.169	60:0b:03:cf:5d:10	2437	
245	1	2017-10-27 10:49:56.171	60:0b:03:cf:5d:11	2437	
246	1	2017-10-27 10:49:56.173	1c:fa:68:c0:46:4a	2437	
247	1	2017-10-27 10:49:56.174	70:ba:ef:d2:49:51	2462	
248	1	2017-10-27 10:49:56.176	b0:95:8e:52:d8:19	2437	
249	1	2017-10-27 10:49:56.178	64:09:80:1c:d7:76	2462	
250	1	2017-10-27 10:49:56.179	60:0b:03:cf:59:91	2412	
251	1	2017-10-27 10:49:56.181	1c:fa:68:fd:6e:bb	2437	
252	1	2017-10-27 10:49:56.183	60:0b:03:cf:8a:91	2412	
253	1	2017-10-27 10:49:56.184	1c:fa:68:b4:91:3e	2412	
254	1	2017-10-27 10:49:56.186	70:ba:ef:d2:49:50	2462	
255	1	2017-10-27 10:49:56.188	c2:95:8e:52:d8:19	2437	
256	1	2017-10-27 10:49:56.189	60:0b:03:cf:59:90	2412	
257	1	2017-10-27 10:49:56.191	f4:30:b9:3f:dc:5d	2462	
258	1	2017-10-27 10:49:56.193	60:0b:03:cf:8a:90	2412	
259	1	2017-10-27 10:49:56.195	f4:83:cd:db:bd:9a	2412	
260	1	2017-10-27 10:49:56.196	60:0b:03:cf:61:90	2437	
261	1	2017-10-27 10:49:56.198	14:75:90:8d:e2:7a	2412	
262	1	2017-10-27 10:49:56.200	60:0b:03:cf:61:91	2437	
263	1	2017-10-27 10:49:56.201	60:0b:03:cf:5b:f0	2462	
264	1	2017-10-27 10:49:56.203	d8:c8:e9:fd:9b:b2	2422	
265	1	2017-10-27 10:49:56.205	60:0b:03:cf:5b:f1	2462	
266	1	2017-10-27 10:49:56.206	a8:57:4e:47:c2:98	2462	
267	1	2017-10-27 10:49:56.208	d8:15:0d:d9:7a:18	2412	
268	1	2017-10-27 10:49:56.210	14:75:90:eb:df:bd	2412	
269	1	2017-10-27 10:49:56.212	de:ad:be:02:89:96	2432	
270	1	2017-10-27 10:49:56.213	1c:fa:68:b5:b3:86	2412	
271	1	2017-10-27 10:49:56.215	88:25:93:e7:2c:32	2437	
272	1	2017-10-27 10:49:56.217	60:0b:03:cf:5c:51	2437	
273	1	2017-10-27 10:49:56.218	34:68:95:77:af:c6	2412	
274	1	2017-10-27 10:49:56.220	f0:eb:d0:74:bf:e0	2457	
275	1	2017-10-27 10:49:56.222	60:0b:03:cf:af:91	2437	
276	1	2017-10-27 10:49:56.224	60:0b:03:cf:af:90	2437	
277	1	2017-10-27 10:49:56.225	60:0b:03:cf:56:f0	2437	
278	1	2017-10-27 10:49:56.227	60:0b:03:cf:59:f1	2462	
279	1	2017-10-27 10:49:56.231	dc:fe:18:dc:89:27	2412	
280	1	2017-10-27 10:49:56.233	60:0b:03:cf:5c:d0	2462	
281	1	2017-10-27 10:49:56.235	60:0b:03:cf:59:f0	2462	
282	1	2017-10-27 10:49:56.237	f0:eb:d0:fe:ce:a0	2457	
283	1	2017-10-27 10:49:56.239	80:f6:2e:50:c8:b0	2412	
284	1	2017-10-27 10:49:58.104	60:0b:03:cf:5d:10	2437	
285	1	2017-10-27 10:49:58.109	60:0b:03:cf:5d:11	2437	
286	1	2017-10-27 10:49:58.111	1c:fa:68:c0:46:4a	2437	
287	1	2017-10-27 10:49:58.112	70:ba:ef:d2:49:51	2462	
288	1	2017-10-27 10:49:58.116	b0:95:8e:52:d8:19	2437	
289	1	2017-10-27 10:49:58.118	64:09:80:1c:d7:76	2462	
290	1	2017-10-27 10:49:58.120	60:0b:03:cf:59:91	2412	
291	1	2017-10-27 10:49:58.122	1c:fa:68:fd:6e:bb	2437	
292	1	2017-10-27 10:49:58.123	60:0b:03:cf:8a:91	2412	
293	1	2017-10-27 10:49:58.125	1c:fa:68:b4:91:3e	2412	
294	1	2017-10-27 10:49:58.127	70:ba:ef:d2:49:50	2462	
295	1	2017-10-27 10:49:58.128	c2:95:8e:52:d8:19	2437	
296	1	2017-10-27 10:49:58.130	60:0b:03:cf:59:90	2412	
297	1	2017-10-27 10:49:58.132	f4:30:b9:3f:dc:5d	2462	
298	1	2017-10-27 10:49:58.133	60:0b:03:cf:8a:90	2412	
299	1	2017-10-27 10:49:58.135	f4:83:cd:db:bd:9a	2412	
300	1	2017-10-27 10:49:58.137	60:0b:03:cf:61:90	2437	
301	1	2017-10-27 10:49:58.139	14:75:90:8d:e2:7a	2412	
302	1	2017-10-27 10:49:58.141	60:0b:03:cf:61:91	2437	
303	1	2017-10-27 10:49:58.142	60:0b:03:cf:5b:f0	2462	
304	1	2017-10-27 10:49:58.144	d8:c8:e9:fd:9b:b2	2422	
305	1	2017-10-27 10:49:58.146	60:0b:03:cf:5b:f1	2462	
306	1	2017-10-27 10:49:58.147	a8:57:4e:47:c2:98	2462	
307	1	2017-10-27 10:49:58.149	d8:15:0d:d9:7a:18	2412	
308	1	2017-10-27 10:49:58.151	14:75:90:eb:df:bd	2412	
309	1	2017-10-27 10:49:58.152	de:ad:be:02:89:96	2432	
310	1	2017-10-27 10:49:58.154	1c:fa:68:b5:b3:86	2412	
311	1	2017-10-27 10:49:58.156	88:25:93:e7:2c:32	2437	
312	1	2017-10-27 10:49:58.158	34:68:95:77:af:c6	2412	
313	1	2017-10-27 10:49:58.159	f0:eb:d0:74:bf:e0	2457	
314	1	2017-10-27 10:49:58.161	60:0b:03:cf:af:91	2437	
315	1	2017-10-27 10:49:58.163	60:0b:03:cf:af:90	2437	
316	1	2017-10-27 10:49:58.164	60:0b:03:cf:56:f0	2437	
317	1	2017-10-27 10:49:58.166	60:0b:03:cf:59:f1	2462	
318	1	2017-10-27 10:49:58.168	dc:fe:18:dc:89:27	2412	
319	1	2017-10-27 10:49:58.170	60:0b:03:cf:5c:d0	2462	
320	1	2017-10-27 10:49:58.171	60:0b:03:cf:59:f0	2462	
321	1	2017-10-27 10:49:58.173	f0:eb:d0:fe:ce:a0	2457	
322	1	2017-10-27 10:49:58.175	80:f6:2e:50:c8:b0	2412	
323	1	2017-10-27 10:49:58.176	f4:83:cd:7b:db:96	2462	
324	1	2017-10-27 10:49:58.178	f0:b4:29:25:5d:cd	2412	
325	1	2017-10-27 10:50:00.192	60:0b:03:cf:5d:10	2437	
326	1	2017-10-27 10:50:00.194	60:0b:03:cf:5d:11	2437	
327	1	2017-10-27 10:50:00.195	1c:fa:68:c0:46:4a	2437	
328	1	2017-10-27 10:50:00.197	70:ba:ef:d2:49:51	2462	
329	1	2017-10-27 10:50:00.200	b0:95:8e:52:d8:19	2437	
330	1	2017-10-27 10:50:00.202	64:09:80:1c:d7:76	2462	
331	1	2017-10-27 10:50:00.203	60:0b:03:cf:59:91	2412	
332	1	2017-10-27 10:50:00.205	1c:fa:68:fd:6e:bb	2437	
333	1	2017-10-27 10:50:00.207	60:0b:03:cf:8a:91	2412	
334	1	2017-10-27 10:50:00.208	1c:fa:68:b4:91:3e	2412	
335	1	2017-10-27 10:50:00.210	70:ba:ef:d2:49:50	2462	
336	1	2017-10-27 10:50:00.212	c2:95:8e:52:d8:19	2437	
337	1	2017-10-27 10:50:00.213	60:0b:03:cf:59:90	2412	
338	1	2017-10-27 10:50:00.215	f4:30:b9:3f:dc:5d	2462	
339	1	2017-10-27 10:50:00.217	60:0b:03:cf:8a:90	2412	
340	1	2017-10-27 10:50:00.219	f4:83:cd:db:bd:9a	2412	
341	1	2017-10-27 10:50:00.221	60:0b:03:cf:61:90	2437	
342	1	2017-10-27 10:50:00.222	14:75:90:8d:e2:7a	2412	
343	1	2017-10-27 10:50:00.224	60:0b:03:cf:61:91	2437	
344	1	2017-10-27 10:50:00.225	60:0b:03:cf:5b:f0	2462	
345	1	2017-10-27 10:50:00.227	d8:c8:e9:fd:9b:b2	2422	
346	1	2017-10-27 10:50:00.229	60:0b:03:cf:5b:f1	2462	
347	1	2017-10-27 10:50:00.231	d8:15:0d:d9:7a:18	2412	
348	1	2017-10-27 10:50:00.232	14:75:90:eb:df:bd	2412	
349	1	2017-10-27 10:50:00.234	de:ad:be:02:89:96	2432	
350	1	2017-10-27 10:50:00.236	1c:fa:68:b5:b3:86	2412	
351	1	2017-10-27 10:50:00.237	88:25:93:e7:2c:32	2437	
352	1	2017-10-27 10:50:00.239	34:68:95:77:af:c6	2412	
353	1	2017-10-27 10:50:00.241	f0:eb:d0:74:bf:e0	2457	
354	1	2017-10-27 10:50:00.242	60:0b:03:cf:af:91	2437	
355	1	2017-10-27 10:50:00.244	60:0b:03:cf:af:90	2437	
356	1	2017-10-27 10:50:00.246	60:0b:03:cf:56:f0	2437	
357	1	2017-10-27 10:50:00.248	60:0b:03:cf:59:f1	2462	
358	1	2017-10-27 10:50:00.250	dc:fe:18:dc:89:27	2412	
359	1	2017-10-27 10:50:00.252	60:0b:03:cf:5c:d0	2462	
360	1	2017-10-27 10:50:00.253	60:0b:03:cf:59:f0	2462	
361	1	2017-10-27 10:50:00.255	f0:eb:d0:fe:ce:a0	2457	
362	1	2017-10-27 10:50:00.257	80:f6:2e:50:c8:b0	2412	
363	1	2017-10-27 10:50:00.259	f4:83:cd:7b:db:96	2462	
364	1	2017-10-27 10:50:00.261	f0:b4:29:25:5d:cd	2412	
365	1	2017-10-27 10:50:00.262	9c:d3:6d:a3:9d:25	2462	
366	1	2017-10-27 10:50:00.264	60:0b:03:cf:5d:b1	2412	
